num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward, iter
300,2250,0.13333333333333333,134281,5590,100.0,9
400,2250,0.17777777777777778,173758,5581,100.0,9
500,2250,0.2222222222222222,216594,5571,100.0,9
750,2250,0.3333333333333333,322174,5547,100.0,9
10,3000,0.0033333333333333335,7447,7497,100.0,9
50,3000,0.016666666666666666,26308,7488,100.0,9
100,3000,0.03333333333333333,47281,7514,100.0,9
200,3000,0.06666666666666667,88478,7498,100.0,9
300,3000,0.1,132392,7445,100.0,9
400,3000,0.13333333333333333,171451,7427,100.0,9
500,3000,0.16666666666666666,224303,7521,100.0,9
750,3000,0.25,322924,7534,100.0,9
